Canal,Dispositivo,Descricao,Temp_Range,Simplex_Range,Media,Atual_Simplex,Atual_Perc,Pico_Simplex,Pico_Perc,Status,Tipo,Atual_Temp,Pico_Temp
M8,66,N1-L08-066-DF-ESCRITORIOS OAS 08 -TE-,,134,66,66,0%,68,0%,NOR,DF,,
M8,67,N1-L08-067-DF-ESCRITORIOS OAS 08 -TE-,,131,63,63,0%,85,28%,NOR,DF,,
M8,68,N1-L08-068-DF-ESCRITORIOS OAS 08 -TE-,,148,80,79,0%,255,100%,NOR,DF,,
M8,69,N1-L08-069-DF-ESCRITORIOS OAS 10 -TE-,,124,56,56,0%,60,4%,NOR,DF,,
M8,70,N1-L08-070-DF-ESCRITORIOS OAS 09 -TE-,,129,61,60,0%,75,20%,NOR,DF,,
M8,71,N1-L08-071-DF-ESCRITORIOS OAS 14 -TE-,,147,79,79,0%,103,28%,NOR,DF,,
M8,72,N1-L08-072-DF-ESCRITORIOS OAS 09 -TE-,,130,62,63,0%,64,0%,NOR,DF,,
M8,73,N1-L08-073-DF-ESCRITORIOS OAS 10 -TE-,,137,69,69,0%,135,84%,NOR,DF,,
M8,75,N1-L08-075-DF-ESCRITORIOS OAS 10 -TE-,,131,63,63,0%,80,20%,NOR,DF,,
M8,76,N1-L08-076-DF-ESCRITORIOS OAS 10 -TE-,,155,87,87,0%,87,0%,NOR,DF,,
M8,77,N1-L08-077-DF-ESCRITORIOS OAS 10 -TE-,,159,91,91,0%,92,0%,NOR,DF,,
M8,78,N1-L08-078-DF-ESCR GOL -TE-PE,,125,57,57,0%,255,100%,NOR,DF,,
M8,79,N1-L08-079-DF-ESCRITORIOS OAS 10 -TE-,,142,74,74,0%,75,0%,NOR,DF,,
M8,80,N1-L08-080-DF-ESCRITORIOS OAS 10 -TE-,,134,66,66,0%,255,100%,NOR,DF,,
M8,81,N1-L08-081-DF-ESCRITORIOS OAS 10 -TE-,,139,71,72,0%,73,0%,NOR,DF,,
M8,83,N1-L08-083-DF-ESCRITORIOS OAS 10 -TE-,,135,67,68,0%,255,100%,NOR,DF,,
M8,84,N1-L08-084-DF-ENTRADA ESCR 15-TE-PE,,118,50,50,0%,51,0%,NOR,DF,,
M8,85,N1-L08-085-DF- ESCR 15-TE-PE,,0,0,0,0%,0,0%,NOR,DF,,
M8,86,N1-L08-086-DF-ESCR 15-TE-PE,,123,55,56,0%,90,48%,NOR,DF,,
M8,87,N1-L08-087-DF-ESCR 15-TE-PE,,146,78,78,0%,87,4%,NOR,DF,,
M8,88,N1-L08-088-DF-ESCR 15-TE-PE,,133,65,65,0%,116,68%,NOR,DF,,
M8,90,N1-L08-090-DF-LADO S TECNICA TT8-TE-P,,129,61,61,0%,255,100%,NOR,DF,,
M8,91,N1-L08-091-DF-WC 011-TE-PE,,126,58,59,0%,255,100%,NOR,DF,,
M8,92,N1-L08-092-DF-SALA TECNICA TT8-TE-PE,,139,71,71,0%,255,100%,NOR,DF,,
M8,93,N1-L08-093-DF-SALA TECNICA TT8-TE-PE,,130,62,62,0%,255,100%,NOR,DF,,
M8,94,N1-L08-094-DF-CHILLER 003-TE-PE,,125,57,57,0%,81,28%,NOR,DF,,
M8,96,N1-L08-096-DF-AREA TECNICA TAR 01-TE-,,132,64,62,0%,69,0%,NOR,DF,,
M8,98,N1-L08-098-DF-X-TE-PE,,128,60,60,0%,255,100%,NOR,DF,,
M8,99,N1-L08-099-DF-AREA TECNICA TAR 01-TE-,,141,73,74,0%,255,100%,NOR,DF,,
M8,100,N1-L08-100-DF-SALA AV 001-TE-PE,,127,59,60,0%,255,100%,NOR,DF,,
M8,101,N1-L08-101-DF-AREA TECNICA TAR 02-TE-,,134,66,66,0%,192,100%,NOR,DF,,
M8,102,N1-L08-102-DF-SALA APOIO PATIO 017-TE,,127,59,59,0%,255,100%,NOR,DF,,
M8,104,N1-L08-104-DF-SALA APOIO PATIO 017-TE,,126,58,58,0%,65,0%,NOR,DF,,
M8,105,N1-L08-105-DF-SALA APOIO PATIO 017-TE,,141,73,73,0%,255,100%,NOR,DF,,
M8,106,N1-L08-106-DF-SALA APOIO PATIO 017-TE,,126,58,58,0%,255,100%,NOR,DF,,
M8,107,N1-L08-107-DF-AREA TECNICA TAR 02-TE-,,138,70,70,0%,255,100%,NOR,DF,,
M8,108,N1-L08-108-DF-AREA TECNICA TAR 02-TE-,,141,73,74,0%,255,100%,NOR,DF,,
M8,109,N1-L08-109-DF-AREA TECNICA TAR 02-TE-,,139,71,71,0%,75,4%,NOR,DF,,
M8,110,N1-L08-110-DF-AREA TECNICA TAR 02-TE-,,149,81,82,0%,255,100%,NOR,DF,,
M8,111,N1-L08-111-DF-SL EMBARQUE REMOTO 2-TE,,128,60,61,0%,255,100%,NOR,DF,,
M8,112,N1-L08-112-DF-SL EMBARQUE REMOTO 2-TE,,130,62,62,0%,255,100%,NOR,DF,,
M8,115,N1-L08-115-DF-SALA TECNICA EL 02-TE-P,,132,64,64,0%,255,100%,NOR,DF,,
M8,116,N1-L08-116-DF-SALA TECNICA EL 02-TE-P,,152,84,84,0%,255,100%,NOR,DF,,
M8,117,N1-L08-117-DF-SL EMBARQUE REMOTO 2-TE,,139,71,71,0%,255,100%,NOR,DF,,
M8,120,N1-L08-120-DF-SL EMBARQUE REMOTO 2-TE,,143,75,74,0%,255,100%,NOR,DF,,
M8,121,N1-L08-121-DF-SL EMBARQUE REMOTO 2-TE,,147,79,81,0%,255,100%,NOR,DF,,
M8,122,N1-L08-122-DF-SL EMBARQUE REMOTO 2-TE,,133,65,63,0%,255,100%,NOR,DF,,
M8,123,N1-L08-123-DF-SL EMBARQUE REMOTO 1-TE,,137,69,68,0%,255,100%,NOR,DF,,
M8,124,N1-L08-124-DF-SL EMBARQUE REMOTO 1-TE,,144,76,80,4%,255,100%,NOR,DF,,
M8,126,N1-L08-126-DF-SL EMBARQUE REMOTO 1-TE,,136,68,68,0%,255,100%,NOR,DF,,
M8,127,N1-L08-127-DF-SL EMBARQUE REMOTO 1-TE,,151,83,83,0%,255,100%,NOR,DF,,
M8,128,N1-L08-128-DF-SL EMBARQUE REMOTO 2-TE,,131,63,61,0%,255,100%,NOR,DF,,
M8,129,N1-L08-129-DF-SL EMBARQUE REMOTO 1-TE,,124,56,56,0%,255,100%,NOR,DF,,
M8,130,N1-L08-130-DF-SL EMBARQUE REMOTO 1-TE,,118,50,50,0%,255,100%,NOR,DF,,
M8,131,N1-L08-131-DF-WC EMBARQUE REMOTO 1-TE,,145,77,77,0%,255,100%,NOR,DF,,
M8,134,N1-L08-134-DF-SL EMBARQUE REMOTO 1-TE,,149,81,84,4%,255,100%,NOR,DF,,
M8,135,N1-L08-135-DF-SL EMBARQUE REMOTO 1-TE,,134,66,66,0%,255,100%,NOR,DF,,
M8,137,N1-L08-137-DF-WC 011-TE-PE,,130,62,62,0%,255,100%,NOR,DF,,
M8,138,N1-L08-138-DF-SL EMBARQUE REMOTO 2-TE,,139,71,71,0%,255,100%,NOR,DF,,
M8,139,N1-L08-139-DF-SL EMBARQUE REMOTO 2-TE,,134,66,66,0%,255,100%,NOR,DF,,
M8,140,N1-L08-140-DF-SL EMBARQUE REMOTO 2-TE,,136,68,68,0%,255,100%,NOR,DF,,
M8,141,N1-L08-141-DF-SL EMBARQUE REMOTO 2-TE,,134,66,66,0%,255,100%,NOR,DF,,
M8,142,N1-L08-142-DF-WC EMBARQUE REMOTO 2-TE,,142,74,76,0%,255,100%,NOR,DF,,
M8,143,N1-L08-143-DF-WC EMBARQUE REMOTO 2-TE,,132,64,64,0%,255,100%,NOR,DF,,
M8,154,N1-L08-154-DF-ESCRITORIOS OAS 14 -TE-,,148,80,80,0%,255,100%,NOR,DF,,
M8,155,N1-L08-155-DF-ESCRITORIOS OAS 13 -TE-,,127,59,59,0%,255,100%,NOR,DF,,
M8,158,N1-L08-158-DF-WC 10 -TE-PE,,136,68,68,0%,69,0%,NOR,DF,,
M8,159,N1-L08-159-DF-WC 10 -TE-PE,,143,75,75,0%,91,20%,NOR,DF,,
M8,161,N1-L08-161-DF-ESCRITORIOS OAS 07 -TE-,,126,58,57,0%,78,24%,NOR,DF,,
M8,162,N1-L08-162-DF-ESCRITORIOS OAS 06 -TE-,,128,60,60,0%,255,100%,NOR,DF,,
M8,163,N1-L08-163-DF-ESCRITORIOS OAS 06 -TE-,,146,78,79,0%,255,100%,NOR,DF,,
M8,164,N1-L08-164-DF-ESCR GOL -TE-PE,,131,63,64,0%,255,100%,NOR,DF,,
M8,165,N1-L08-165-DF-ESCRITORIOS OAS 06 -TE-,,136,68,72,4%,255,100%,NOR,DF,,
M8,166,N1-L08-166-DF-SALA APOIO PATIO 017-TE,,135,67,67,0%,255,100%,NOR,DF,,
M8,167,N1-L08-167-DF-SALA APOIO PATIO 017-TE,,135,67,67,0%,255,100%,NOR,DF,,
M8,168,N1-L08-168-DF-SALA APOIO PATIO 017-TE,,125,57,59,0%,65,4%,NOR,DF,,
M8,169,N1-L08-169-DF-SALA APOIO PATIO 017-TE,,145,77,78,0%,255,100%,NOR,DF,,
M8,170,N1-L08-170-DF-SALA APOIO PATIO 017-TE,,122,54,54,0%,55,0%,NOR,DF,,
M8,171,N1-L08-171-DF-SALA APOIO PATIO 017-TE,,141,73,74,0%,255,100%,NOR,DF,,
M8,172,N1-L08-172-DF-SALA APOIO PATIO 017-TE,,136,68,68,0%,255,100%,NOR,DF,,
M8,174,N1-L08-174-DF-SALA APOIO PATIO 017-TE,,121,53,53,0%,59,4%,NOR,DF,,
M8,220,N1-L08-220-DF-SL EMBARQUE REMOTO 1-TE,,139,71,71,0%,255,100%,NOR,DF,,
M8,238,N1-L08-238-DF-AREA TECNICA TAR 01-TE-,,134,66,66,0%,255,100%,NOR,DF,,
M8,245,N1-L08-245-DF-ESCRITORIOS OAS 06 -TE-,,136,68,68,0%,255,100%,NOR,DF,,
M8,247,N1-L08-247-DF-AREA TECNICA TAR 01-TE-,,147,79,77,0%,255,100%,NOR,DF,,
M8,248,N1-L08-248-DF-LADO S TECNICA EL 01-TE,,131,63,63,0%,255,100%,NOR,DF,,
M8,249,N1-L08-249-DF-LADO S TECNICA TT8-TE-P,,137,69,69,0%,255,100%,NOR,DF,,
M9,1,N1-L09-001-DF-ESCA ROLAN DESEM -1P-PE,,128,60,60,0%,60,0%,NOR,DF,,
M9,2,N1-L09-002-DF-WC 106-1P-PE,,135,67,68,0%,72,4%,NOR,DF,,
M9,3,N1-L09-003-DF-WC 106-1P-PE,,159,91,111,24%,227,100%,NOR,DF,,
M9,4,N1-L09-004-DF-WC 106-1P-PE,,138,70,70,0%,79,12%,NOR,DF,,
M9,5,N1-L09-005-DF-WC 106-1P-PE,,138,70,70,0%,101,44%,NOR,DF,,
M9,6,N1-L09-006-DF-WC 106-1P-PE,,136,68,69,0%,83,20%,NOR,DF,,
M9,7,N1-L09-007-DF-WC 106-1P-PE,,147,79,79,0%,83,4%,NOR,DF,,
M9,8,N1-L09-008-DF-WC 106-1P-PE,,125,57,57,0%,61,4%,NOR,DF,,
M9,9,N1-L09-009-DF-WC 106-1P-PE,,150,82,82,0%,122,52%,NOR,DF,,
M9,13,N1-L09-13-DF-CORR ACESSO GATE 18-1P-P,,140,72,73,0%,0,0%,NOR,DF,,
M9,15,N1-L09-015-DF-FRENTE LOJA RAS 103-1P-,,127,59,59,0%,64,4%,NOR,DF,,
M9,17,N1-L09-017-DF-CORR ACESSO GATE 18-1P-,,139,71,69,0%,69,0%,NOR,DF,,
M9,18,N1-L09-018-DF-CORR ACESSO GATE 18-1P-,,130,62,63,0%,64,4%,NOR,DF,,
M9,19,N1-L09-019-DF-CORR ACESSO GATE 18-1P-,,136,68,68,0%,70,0%,NOR,DF,,
M9,20,N1-L09-020-DF-CORR ACESSO GATE 18-1P-,,138,70,70,0%,73,0%,NOR,DF,,
M9,21,N1-L09-021-DF-CORR ACESSO GATE 18-1P-,,142,74,74,0%,77,0%,NOR,DF,,
M9,22,N1-L09-022-DF-CORR ACESSO GATE 18-1P-,,161,93,91,0%,98,0%,NOR,DF,,
M9,23,N1-L09-023-DF-CORR ACESSO GATE 18-1P-,,140,72,72,0%,92,24%,NOR,DF,,
M9,24,N1-L09-024-DF-CORR ACESSO GATE 18-1P-,,133,65,65,0%,67,0%,NOR,DF,,
M9,25,N1-L09-025-DF-CORR ACESSO GATE 18-1P-,,126,58,37,0%,255,100%,NOR,DF,,
M9,26,N1-L09-026-DF-CORR ACESSO GATE 18-1P-,,131,63,63,0%,66,0%,NOR,DF,,
M9,27,N1-L09-027-DF-CORR ACESSO GATE 18-1P-,,141,73,73,0%,77,0%,NOR,DF,,
M9,28,N1-L09-028-DF-CORR ACESSO GATE 18-1P-,,139,71,71,0%,75,0%,NOR,DF,,
M9,29,N1-L09-029-DF-CORR ACESSO GATE 18-1P-,,149,81,81,0%,81,0%,NOR,DF,,
M9,30,N1-L09-030-DF-CORR ACESSO GATE 18-1P-,,127,59,60,0%,0,0%,NOR,DF,,
M9,31,N1-L09-031-DF-CORR ACESSO GATE 18-1P-,,140,72,69,0%,74,0%,NOR,DF,,
M9,32,N1-L09-032-DF-CORR ACESSO GATE 18-1P-,,136,68,68,0%,70,0%,NOR,DF,,
M9,34,N1-L09-034-DF-WC 11-1P-PE,,137,69,69,0%,74,4%,NOR,DF,,
M9,35,N1-L09-035-DF-WC 11-1P-PE,,133,65,67,0%,68,0%,NOR,DF,,
M9,36,N1-L09-036-DF-CORR ACESSO GATE 18-1P-,,153,85,84,0%,106,24%,NOR,DF,,
M9,39,N1-L09-039-DF-CORR ACESSO GATE 18-1P-,,136,68,68,0%,255,100%,NOR,DF,,
M9,41,N1-L09-041-DF-WC 11-1P-PE,,142,74,76,0%,102,36%,NOR,DF,,
M9,44,N1-L09-044-DF-CORR ACESSO GATE 18-1P-,,146,78,79,0%,79,0%,NOR,DF,,
M9,46,N1-L09-046-DF-CORR ACESSO GATE 18-1P-,,139,71,68,0%,70,0%,NOR,DF,,
M9,47,N1-L09-047-DF-SALA TECNICA IT 109-1P-,,139,71,71,0%,129,80%,NOR,DF,,
M9,48,N1-L09-048-DF-SALA TECNICA EL 107-1P-,,140,72,72,0%,74,0%,NOR,DF,,
M9,49,N1-L09-049-DF- AREA DESCANSO-1P-PE,,133,65,65,0%,68,0%,NOR,DF,,
M9,50,N1-L09-050-DF- AREA DESCANSO-1P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M9,51,N1-L09-051-DF- AREA DESCANSO-1P-PE,,149,81,81,0%,81,0%,NOR,DF,,
M9,54,N1-L09-054-DF-ESCA ROLAN DESEM -1P-PE,,135,67,67,0%,67,0%,NOR,DF,,
M9,60,N1-L09-060-DF-X-1P-PE,,130,62,62,0%,0,0%,NOR,DF,,
M9,61,N1-L09-061-DF-X-1P-PE,,136,68,68,0%,71,0%,NOR,DF,,
M9,63,N1-L09-063-DF-ESCA ROLAN DESEM -1P-PE,,137,69,68,0%,68,0%,NOR,DF,,
M9,64,N1-L09-064-DF-ESCA ROLAN DESEM -1P-PE,,137,69,70,0%,72,0%,NOR,DF,,
M9,69,N1-L09-069-DF-CORREDOR GATE 17-1P-PE,,128,60,60,0%,94,44%,NOR,DF,,
M9,70,N1-L09-070-DF-CORREDOR GATE 17-1P-PE,,134,66,65,0%,70,4%,NOR,DF,,
M9,71,N1-L09-071-DF-CORREDOR GATE 17-1P-PE,,131,63,61,0%,65,0%,NOR,DF,,
M9,73,N1-L09-073-DF-PROXIMO GATE 17-1P-PE,,136,68,68,0%,73,4%,NOR,DF,,
M9,74,N1-L09-074-DF-PROXIMO GATE 17-1P-PE,,139,71,71,0%,71,0%,NOR,DF,,
M9,76,N1-L09-076-DF-PROXIMO GATE 17-1P-PE,,153,85,85,0%,88,0%,NOR,DF,,
M9,78,N1-L09-078-DF-PROXIMO GATE 17-1P-PE,,142,74,75,0%,75,0%,NOR,DF,,
M9,79,N1-L09-079-DF-LADO WC 104-1P-PE,,143,75,75,0%,79,0%,NOR,DF,,
M9,82,N1-L09-082-DF-ATRAS WC 104-1P-PE,,144,76,76,0%,82,4%,NOR,DF,,
M9,83,N1-L09-083-DF-WC MASCULINO 104-1P-PE,,148,80,80,0%,111,44%,NOR,DF,,
M9,84,N1-L09-084-DF-WC MASCULINO 104-1P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M9,85,N1-L09-085-DF-ENTRADA -WC 104-1P-P-1P,,137,69,69,0%,73,0%,NOR,DF,,
M9,86,N1-L09-086-DF-WC FEMININO 104-1P-PE,,134,66,66,0%,67,100%,NOR,DF,,
M9,87,N1-L09-087-DF-WC FEMININO 104-1P-PE,,150,82,82,0%,102,24%,NOR,DF,,
M9,88,N1-L09-088-DF-WC FEMININO 104 -1P-PE,,142,74,74,0%,132,84%,NOR,DF,,
M9,89,N1-L09-089-DF-WC FEMININO 104 -1P-PE,,131,63,63,0%,63,0%,NOR,DF,,
M9,90,N1-L09-090-DF-WC FEMININO 104 PNE-1P-,,148,80,80,0%,80,0%,NOR,DF,,
M9,91,N1-L09-091-DF-WC MASC104 PNE-1P-PE,,145,77,78,0%,247,100%,NOR,DF,,
M9,92,N1-L09-092-DF-WC MASCULINO104-1P-PE,,135,67,68,0%,68,0%,NOR,DF,,
M9,93,N1-L09-093-DF-FRENTE WC 103 E 104-1P-,,144,76,77,0%,100,32%,NOR,DF,,
M9,94,N1-L09-094-DF-WC 103-1P-PE,,136,68,68,0%,69,100%,NOR,DF,,
M9,95,N1-L09-095-DF-WC 103-1P-PE,,144,76,76,0%,93,20%,NOR,DF,,
M9,96,N1-L09-096-DF-WC 103-1P-PE,,144,76,76,0%,76,0%,NOR,DF,,
M9,97,N1-L09-097-DF-WC 103-1P-PE,,147,79,79,0%,79,0%,NOR,DF,,
M9,98,N1-L09-098-DF-WC 103-1P-PE,,139,71,71,0%,71,0%,NOR,DF,,
M9,99,N1-L09-099-DF-WC 103-1P-PE,,135,67,68,0%,68,0%,NOR,DF,,
M9,101,N1-L09-101-DF-PROXIMO GATE 06-1P-PE,,144,76,74,0%,85,8%,NOR,DF,,
M9,103,N1-L09-103-DF-ATRAS WC 103-1P-PE,,148,80,80,0%,84,4%,NOR,DF,,
M9,104,N1-L09-104-DF-CORREDOR GATE 06-1P-PE,,131,63,63,0%,67,100%,NOR,DF,,
M9,105,N1-L09-105-DF-CORREDOR GATE 06-1P-PE,,135,67,67,0%,82,20%,NOR,DF,,
M9,106,N1-L09-106-DF-CORREDOR GATE 06-1P-PE,,145,77,77,0%,108,40%,NOR,DF,,
M9,107,N1-L09-107-DF-CORREDOR GATE 06-1P-PE,,131,63,63,0%,68,4%,NOR,DF,,
M9,109,N1-L09-109-DF-PROXIMO GATE 06-1P-PE,,135,67,67,0%,68,0%,NOR,DF,,
M9,110,N1-L09-110-DF-LADO WC 104-1P-PE,,145,77,77,0%,78,100%,NOR,DF,,
M9,111,N1-L09-111-DF-LADO WC 104-1P-PE,,137,69,70,0%,71,0%,NOR,DF,,
M9,112,N1-L09-112-DF-PROX GATE 17 ESC ROL-1P,,135,67,67,0%,71,4%,NOR,DF,,
M9,113,N1-L09-113-DF-PROX GATE 06 ESC ROL-1P,,138,70,70,0%,73,0%,NOR,DF,,
M9,114,N1-L09-114-DF-PROXIMO GATE 06-1P-PE,,146,78,79,0%,82,4%,NOR,DF,,
M9,115,N1-L09-115-DF-PROXIMO GATE 06-1P-PE,,130,62,64,0%,65,4%,NOR,DF,,
M9,116,N1-L09-116-DF-PROXIMO GATE 06-1P-PE,,131,63,63,0%,63,0%,NOR,DF,,
M9,118,N1-L09-118-DF-PROXIMO GATE 06-1P-PE,,138,70,70,0%,74,4%,NOR,DF,,
M9,120,N1-L09-120-DF-PROX GATE 06 ESC ROL-1P,,140,72,72,0%,74,0%,NOR,DF,,
M9,122,N1-L09-122-DF-PROXIMO GATE 17-1P-PE,,134,66,66,0%,67,0%,NOR,DF,,
M9,123,N1-L09-123-DF-PROXIMO GATE 17-1P-PE,,131,63,63,0%,66,0%,NOR,DF,,
M9,124,N1-L09-124-DF-PROXIMO GATE 17-1P-PE,,131,63,63,0%,63,0%,NOR,DF,,
M9,125,N1-L09-125-DF-PROX GATE 06 ESC ROL-1P,,130,62,62,0%,62,0%,NOR,DF,,
M9,126,N1-L09-126-DF-FRENTE LOJA FAS 101-1P-,,142,74,74,0%,74,0%,NOR,DF,,
M9,128,N1-L09-128-DF-PROX AREA DESCANSO-1P-P,,138,70,71,0%,72,0%,NOR,DF,,
M9,129,N1-L09-129-DF-PROX AREA DESCANSO-1P-P,,137,69,69,0%,69,0%,NOR,DF,,
M9,130,N1-L09-130-DF-PROX AREA DESCANSO-1P-P,,138,70,71,0%,71,0%,NOR,DF,,
M9,131,N1-L09-131-DF-PROX AREA DESCANSO-1P-P,,127,59,59,0%,61,0%,NOR,DF,,
M9,133,N1-L09-133-DF-PROX AREA DESCANSO-1P-P,,140,72,73,0%,0,0%,NOR,DF,,
M9,134,N1-L09-134-DF-PROX AREA DESCANSO-1P-P,,127,59,60,0%,61,0%,NOR,DF,,
M9,135,N1-L09-135-DF-PROX AREA DESCANSO-1P-P,,148,80,80,0%,80,0%,NOR,DF,,
M9,136,N1-L09-136-DF-PROX AREA DESCANSO-1P-P,,137,69,69,0%,70,0%,NOR,DF,,
M9,137,N1-L09-137-DF-FRENTE LOJA FAS 107-1P-,,142,74,75,0%,0,0%,NOR,DF,,
M9,139,N1-L09-139-DF-FRENTE LOJA FAS 106-1P-,,138,70,71,0%,75,4%,NOR,DF,,
M9,140,N1-L09-140-DF-FRENTE LOJA FAS 106-1P-,,123,55,58,4%,0,0%,NOR,DF,,
M9,142,N1-L09-142-DF-ESCA ROLAN DESEM -1P-PE,,135,67,67,0%,72,4%,NOR,DF,,
M9,143,N1-L09-143-DF-ESCA ROLAN DESEM -1P-PE,,134,66,65,0%,71,4%,NOR,DF,,
M9,145,N1-L09-145-DF-X-1P-PE,,127,59,59,0%,61,0%,NOR,DF,,
M9,146,N1-L09-146-DF-FRENTE LOJA RAS 103-1P-,,130,62,62,0%,0,0%,NOR,DF,,
M9,147,N1-L09-147-DF-FRENTE LOJA RAS 103-1P-,,146,78,80,0%,0,0%,NOR,DF,,
M9,148,N1-L09-148-DF-FRENTE LOJA RAS 103-1P-,,151,83,82,0%,0,0%,NOR,DF,,
M9,149,N1-L09-149-DF-PROX AREA DESCANSO-1P-P,,116,48,48,0%,0,0%,NOR,DF,,
M9,150,N1-L09-150-DF-PROX AREA DESCANSO-1P-P,,131,63,63,0%,0,0%,NOR,DF,,
M9,151,N1-L09-151-DF-PROX AREA DESCANSO-1P-P,,130,62,62,0%,0,0%,NOR,DF,,
M9,152,N1-L09-152-DF-PROX AREA DESCANSO-1P-P,,132,64,67,4%,0,0%,NOR,DF,,
M9,156,N1-L09-156-DF- AREA DESCANSO-1P-PE,,130,62,62,0%,62,0%,NOR,DF,,
M9,157,N1-L09-157-DF- AREA DESCANSO-1P-PE,,138,70,71,0%,71,0%,NOR,DF,,
M9,158,N1-L09-158-DF- AREA DESCANSO-1P-PE,,142,74,74,0%,74,0%,NOR,DF,,
M9,159,N1-L09-159-DF-WC 11-1P-PE,,135,67,68,0%,94,36%,NOR,DF,,
M9,160,N1-L09-160-DF-WC 11-1P-PE,,141,73,73,0%,118,60%,NOR,DF,,
M9,161,N1-L09-161-DF-WC 11-1P-PE,,144,76,75,0%,104,36%,NOR,DF,,
M9,162,N1-L09-162-DF-WC 11-1P-PE,,151,83,82,0%,82,0%,NOR,DF,,
M9,163,N1-L09-163-DF-WC 11-1P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M9,164,N1-L09-164-DF-WC 106-1P-PE,,144,76,77,0%,117,52%,NOR,DF,,
M9,173,N1-L09-173-DF-WC 106-1P-PE,,135,67,67,0%,84,20%,NOR,DF,,
M9,174,N1-L09-174-DF-WC 106-1P-PE,,131,63,62,0%,78,20%,NOR,DF,,
M9,175,N1-L09-175-DF-WC 106-1P-PE,,146,78,79,0%,95,20%,NOR,DF,,
M9,176,N1-L09-176-DF-WC 106-1P-PE,,133,65,65,0%,71,4%,NOR,DF,,
M9,177,N1-L09-177-DF-WC 107-1P-PE,,148,80,79,0%,94,16%,NOR,DF,,
M9,178,N1-L09-178-DF-WC 107-1P-PE,,135,67,68,0%,0,0%,NOR,DF,,
M9,179,N1-L09-179-DF-WC 107-1P-PE,,137,69,79,12%,255,100%,NOR,DF,,
M9,180,N1-L09-180-DF-WC 107-1P-PE,,149,81,81,0%,111,40%,NOR,DF,,
M9,182,N1-L09-182-DF-WC 107-1P-PE,,131,63,62,0%,67,4%,NOR,DF,,
M9,183,N1-L09-183-DF-WC 107-1P-PE,,154,86,86,0%,111,32%,NOR,DF,,
M9,184,N1-L09-184-DF-WC 107-1P-PE,,127,59,59,0%,68,12%,NOR,DF,,
M9,185,N1-L09-185-DF-WC 107-1P-PE,,140,72,71,0%,88,20%,NOR,DF,,
M9,186,N1-L09-186-DF-WC 107-1P-PE,,145,77,78,0%,0,0%,NOR,DF,,
M9,187,N1-L09-187-DF-WC 107-1P-PE,,133,65,66,0%,85,28%,NOR,DF,,
M9,188,N1-L09-188-DF-LADO LOJA RAS 104-1P-PE,,141,73,74,0%,74,0%,NOR,DF,,
M9,189,N1-L09-189-DF-LADO LOJA RAS 104-1P-PE,,139,71,72,0%,72,0%,NOR,DF,,
M9,193,N1-L09-193-DF-WC 103-1P-PE,,142,74,74,0%,74,0%,NOR,DF,,
M9,194,N1-L09-194-DF-WC 103-1P-PE,,145,77,77,0%,77,0%,NOR,DF,,
M9,195,N1-L09-195-DF-WC 103-1P-PE,,146,78,80,0%,129,72%,NOR,DF,,
M9,196,N1-L09-196-DF-WC 103-1P-PE,,141,73,73,0%,90,20%,NOR,DF,,
M9,197,N1-L09-197-DF-WC 103-1P-PE,,148,80,80,0%,84,4%,NOR,DF,,
M9,198,N1-L09-198-DF-WC 103-1P-PE,,155,87,88,0%,89,0%,NOR,DF,,
M9,199,N1-L09-199-DF-WC 103-1P-PE,,141,73,72,0%,108,48%,NOR,DF,,
M9,200,N1-L09-200-DF-WC MASC104 PNE-1P-PE,,142,74,74,0%,75,0%,NOR,DF,,
M9,201,N1-L09-201-DF-DF-WC MASCULINO 104-1P-,,146,78,78,0%,94,20%,NOR,DF,,
M9,202,N1-L09-202-DF-WC FEMININO 104 PNE-1P-,,146,78,78,0%,96,24%,NOR,DF,,
M9,203,N1-L09-203-DF-WC FEMININO 104 PNE-1P-,,140,72,74,0%,0,0%,NOR,DF,,
M9,204,N1-L09-204-DF-PROX AREA DESCANSO-1P-P,,133,65,65,0%,65,0%,NOR,DF,,
M9,205,N1-L09-205-DF-LADO WC 104-1P-PE,,126,58,58,0%,58,0%,NOR,DF,,
M9,207,N1-L09-207-DF-PROX GATE 17 ESC ROL-1P,,129,61,62,0%,62,0%,NOR,DF,,
M9,208,N1-L09-208-DF-PROXIMO GATE 17-1P-PE,,132,64,64,0%,64,0%,NOR,DF,,
M10,1,N1-L10-01-DF-EMB DOMES PROX GATE 6-1P,,146,78,78,0%,95,20%,NOR,DF,,
M10,2,N1-L10-02-DF-EMB DOMES PROX GATE 6-1P,,136,68,68,0%,71,0%,NOR,DF,,
M10,3,N1-L10-03-DF-EMB DOMES PROX GATE 6-1P,,137,69,69,0%,69,0%,NOR,DF,,
M10,6,N1-L10-06-DF-EMB DOMES PROX GATE 6-1P,,151,83,83,0%,0,0%,NOR,DF,,
M10,7,N1-L10-07-DF-EMB DOMES PROX GATE 6-1P,,149,81,80,0%,85,4%,NOR,DF,,
M10,8,N1-L10-8-DF-EMB DOMES PROX GATE 16-1P,,137,69,70,0%,0,0%,NOR,DF,,
